menuID,menuName,menuDisplayName,menuDescription,categoryID,categoryName,categoryDisplayName,categoryDescription,dishID,dishName,dishPrice,dishType,dishDescription,displayName,printName,tags,imageURL
,Menu,,,,Kickin Sides,,,,Chicken Popcorn,8.99,standard,"Crispy chicken bites, perfect for snacking or sharing, offering a delightful burst of flavor in every bite.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Kickin Sides,,,,Smoked Chipotle Sweet Potato,8.99,standard,Six pieces.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/11111111111111111111111111111111/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Chocolate Thickshake,8.99,standard,"Rich, creamy chocolate delight blended into a thickshake for a sweet indulgence.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/3454bc7042b446f2bcb60a2dcba2a7d0/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Caramel Thickshake,8.99,standard,"Indulgent caramel thickshake, creamy and rich, perfect for a sweet treat.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/d6ea69f0cefb4c12881e-a473a39a32da/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Spearmint Thickshake,8.99,standard,"Creamy spearmint delight, blended to perfection for a refreshing thickshake experience.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/8cdf4623e9504e999664e9712b676f48/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Vanilla Thickshake,8.99,standard,"Creamy vanilla delight, blended to perfection for a rich, indulgent thickshake experience.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/73562be4314d4289a88dc3d670ff42be/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Strawberry Thickshake,8.99,standard,"Creamy blend of strawberries for a refreshing, indulgent treat.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/57bb1d6e88ef4d76923051506e06277e/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Creaming Soda Thickshake,8.99,standard,"A creamy, indulgent thickshake with the nostalgic taste of creaming soda.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/d445d959821f4e3c8bbb58073c78d030/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Coffee Chai Thickshake,8.99,standard,"A creamy blend of coffee and chai flavors in a thickshake, perfect for a refreshing treat.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/0b59d3c5dd0f44aa853ba2c02f20b245/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Lime Thickshake,8.99,standard,"Creamy lime delight blended to perfection for a refreshing, tangy thickshake experience.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/6dee53d3d93142619dba8954358eb815/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,White Chocolate Thickshake,8.99,standard,"Indulge in a creamy blend of white chocolate, crafted into a luscious thickshake for a sweet treat.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/1a4740f230794b1387f33d4beb5b2981/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Thickshakes,,,,Orange Thickshake,8.99,standard,"Creamy orange delight blended to perfection for a refreshing, fruity thickshake experience.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/1c2b9d2d994e460eb863c14aeaa207f3/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Aioli,1.99,standard,Creamy garlic dip perfect for enhancing your favorite dishes.,,,,https://tb-static.uber.com/prod/image-proc/processed_images/d5cdc542-95a6-4522-9494-557213d4f8a5/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Mayonnaise,1.99,standard,"Creamy and smooth, perfect for adding a rich, tangy touch to your favorite dishes.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/f2b5fb97-d844-4a9c-bedf-e3cedc48a506/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Sweet Chilli Sauce,1.99,standard,"A tangy and sweet sauce with a hint of chili, perfect for adding a flavorful kick to your favorite dishes.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/05bcdb33-07fe-4705-b713-b58b2be92e3f/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Tomato Sauce,1.99,standard,"Rich and tangy tomato sauce, perfect for enhancing your favorite dishes.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/d10a9399-a7b4-474b-a5a2-d122ad8e80b1/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Chipotle Mayonnaise,1.99,standard,"Smoky chipotle blended with creamy mayonnaise for a spicy, tangy dip or spread.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/b1b35346-89a1-493d-b7fb-a30326e2c1c3/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Sriracha,1.99,standard,"Spicy and tangy sauce with a kick, perfect for adding heat to your favorite dishes.",,,Spicy,https://tb-static.uber.com/prod/image-proc/processed_images/bad8f6a7-14bb-494e-a36d-fd9355d6daa0/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Sour Cream,2.99,standard,"Creamy and tangy dip, perfect for adding a zesty touch to your favorite dishes.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/1021771c-52e3-4e5e-96ea-3a60ae27e079/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Cream and Cheese,2.99,standard,"A creamy, cheesy dip perfect for pairing with your favorite snacks or dishes.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/3ad38134-e395-4f89-a01d-34bb39087131/70aa2a4db7f990373ca9c376323e3dea.jpeg
,Menu,,,,Dips and Sauce District,,,,Basil Pesto,2.99,standard,"Fresh basil pesto, a vibrant blend of basil, garlic, pine nuts, and Parmesan cheese, perfect for enhancing any dish.",,,,https://tb-static.uber.com/prod/image-proc/processed_images/f2ffed33-bfdc-4032-87f6-6349b02053a5/70aa2a4db7f990373ca9c376323e3dea.jpeg
